_id.lang,_id.totalViews,value
"ru",-71.0,"%D0%9C%D0%BE%D0%B8%D1%81%D0%B5%D0%B5%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
"ru",-70.0,"%CD%E0%F2%E0%F8%E0_%CA%EE%F0%EE%EB%B8%E2%E0"
"ru",-69.0,"%D0%96%D0%B0%D0%BD%D0%BD%D0%B0_%D0%A4%D1%80%D0%B8%D1%81%D0%BA%D0%B5"
"ru",-68.0,"%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B0%D0%BA%D1%82%D1%91%D1%80)"
"ru",-67.0,"%C2%C8%C0_%C3%F0%E0"
"ru",-66.0,"%D0%94%D0%B0%D1%83%D0%BD%D0%B8,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_(%D0%BC%D0%BB%D0%B0%D0%B4%D1%88%D0%B8%D0%B9)"
"ru",-65.0,"%C0%EB%F1%F3"
"ru",-64.0,"%D0%81%D0%BB%D0%BA%D0%B8_2"
"ru",-63.0,"%C1%E0%F0%FB%EA%E8%ED,_%C0%EB%E5%EA%F1%E0%ED%E4%F0_%C0%EB%E5%EA%F1%E0%ED%E4%F0%EE%E2%E8%F7"
"ru",-62.0,"%D0%90%D0%B2%D0%B0%D1%82%D0%B0%D1%80_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2009)"
"ru",-61.0,"%D0%9A%D1%83%D1%85%D0%BD%D1%8F_%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B5%D0%B3%D0%BE_%D0%A0%D0%B8%D0%BC%D0%B0"
"ru",-60.0,"%D0%98%D0%B2%D0%B0%D0%BD%D1%83%D1%88%D0%BA%D0%B8_International"
"ru",-59.0,"%D0%92%D0%B5%D1%81%D1%91%D0%BB%D1%8B%D0%B5_%D1%80%D0%B5%D0%B1%D1%8F%D1%82%D0%B0_(%D0%92%D0%98%D0%90)"
"ru",-58.0,"%D0%91%D0%B8%D0%B1%D0%B5%D1%80,_%D0%94%D0%B6%D0%B0%D1%81%D1%82%D0%B8%D0%BD"
"ru",-57.0,"%D0%91%D0%B0%D1%80%D1%8B%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
"ru",-56.0,"%C3%F3%EB%FC%EA%E8%ED%E0,_%CD%E0%F2%E0%EB%E8%FF_%C2%E0%EB%E5%F0%FC%E5%E2%ED%E0"
"ru",-55.0,"%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F"
"ru",-54.0,"%C4%E8%F1%EA%EE%F2%E5%EA%E0_%C0%E2%E0%F0%E8%FF"
"ru",-53.0,"%D0%92%D1%80%D0%B5%D0%BC%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2011)"
"ru",-52.0,"%D0%90%D0%BB%D1%8C%D0%B1%D0%B8%D0%BD%D0%B0_%D0%94%D0%B6%D0%B0%D0%BD%D0%B0%D0%B1%D0%B0%D0%B5%D0%B2%D0%B0"
"ru",-51.0,"%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
"ru",-50.0,"%D0%90%D0%BA%D1%83%D0%BB%D0%B0_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F)"
"ru",-49.0,"%D0%90%D0%B4%D0%B5%D0%BB%D1%8C_(%D0%BF%D0%B5%D0%B2%D0%B8%D1%86%D0%B0)"
"ru",-48.0,"%D0%91%D0%B0%D1%82%D1%80%D1%83%D1%82%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2,_%D0%A2%D0%B8%D0%BC%D1%83%D1%80_%D0%A2%D0%B0%D1%85%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
"ru",-47.0,"%CC%E0%F0%EA%E8%ED,_%C2%EB%E0%E4%E8%EC%E8%F0_%CD%E8%EA%EE%EB%E0%E5%E2%E8%F7"
"ru",-46.0,"%D0%9A%D0%BE%D1%82%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
"ru",-45.0,"%D0%A0%D0%BE%D0%B7%D0%B5%D0%BD%D0%B1%D0%B0%D1%83%D0%BC,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
"ru",-44.0,"%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA"
"ru",-43.0,"%CA%EE%ED%F4%F3%F6%E8%E9"
"ru",-42.0,"%CC%E8%F8%EA%E0_%DF%EF%EE%ED%F7%E8%EA"
"ru",-41.0,"%C3%E0%EB%EA%E8%ED,_%CC%E0%EA%F1%E8%EC_%C0%EB%E5%EA%F1%E0%ED%E4%F0%EE%E2%E8%F7"
"ru",-40.0,"%D0%90%D0%B2%D1%81%D1%82%D1%80%D0%B0%D0%BB%D0%B8%D1%8F"
"ru",-39.0,"%CD%EE%F0%F0%E8%F1,_%D7%E0%EA"
"ru",-38.0,"%CC%E8%ED%E0%E5%E2,_%D1%E5%F0%E3%E5%E9_%DE%F0%FC%E5%E2%E8%F7"
"ru",-37.0,"%CE%E4%E8%ED_%E4%EE%EC%E0"
"ru",-36.0,"%C0%E1%F1%E5%ED%F2"
"ru",-35.0,"%CF%E0%F3%FD%F0,_%D0%EE%EC%E8%ED%E0"
"ru",-34.0,"%C3%F0%E0%E4%F3%F1%FB"
"ru",-33.0,"%D0%90%D0%B2%D1%81%D1%82%D1%80%D0%B8%D1%8F"
"ru",-32.0,"%C4%EE%EA%F2%EE%F0_%C0%EB%E1%E0%ED"
"ru",-31.0,"%D0%90%D1%80%D0%B8%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0)"
"ru",-30.0,"%C4%EE%EA%F2%EE%F0_%D5%E0%F3%F1"
"ru",-29.0,"%C0%E2%E5%F0%E8%ED,_%CC%E0%EA%F1%E8%EC_%C2%E8%EA%F2%EE%F0%EE%E2%E8%F7"
"ru",-28.0,"%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F"
"ru",-27.0,"%C2%E8%F1%EE%EA%EE%F1%ED%FB%E9_%E3%EE%E4"
"ru",-26.0,"%C1%E0%E1%EA%E8%ED%E0,_%CD%E0%E4%E5%E6%E4%E0_%C3%E5%EE%F0%E3%E8%E5%E2%ED%E0"
"ru",-25.0,"%C1%E8%E1%E5%F0,_%C4%E6%E0%F1%F2%E8%ED"
"ru",-24.0,"%C4%E0%E9%ED%E5%EA%EE,_%C2%E8%EA%F2%EE%F0%E8%FF_%CF%E5%F2%F0%EE%E2%ED%E0"
"ru",-23.0,"%A8%EB%EA%E8_2"
"ru",-22.0,"%C8%F1%E8%E8,_%D1%E0%F2%EE%F1%E8"
"ru",-21.0,"%CA%E0%EB%E5%ED%E4%E0%F0%FC_%EC%E0%E9%FF"
"ru",-20.0,"%CA%E8%F2%E0%E9%F1%EA%E8%E9_%E3%EE%F0%EE%F1%EA%EE%EF"
"ru",-19.0,"%C2_%ED%E0%F8%F3_%E3%E0%E2%E0%ED%FC_%E7%E0%F5%EE%E4%E8%EB%E8_%EA%EE%F0%E0%E1%EB%E8"
"ru",-18.0,"%C0%ED%E8%EC%E5"
"ru",-17.0,"%C0%E4%EC%E8%F0%E0%EB%F2%E5%E9%F1%EA%E0%FF_(%F1%F2%E0%ED%F6%E8%FF_%EC%E5%F2%F0%EE,_%D4%F0%F3%ED%E7%E5%ED%F1%EA%EE-%CF%F0%E8%EC%EE%F0%F1%EA%E0%FF_%EB%E8%ED%E8%FF)"
"ru",-16.0,"%C1%E8%EB%FB%EA,_%C8%F0%E8%ED%E0_%CD%E8%EA%EE%EB%E0%E5%E2%ED%E0"
"ru",-15.0,"%C0%ED%E4%F0%E5%E5%E2%E0,_%C5%EA%E0%F2%E5%F0%E8%ED%E0_%D1%E5%F0%E3%E5%E5%E2%ED%E0"
"ru",-14.0,"%C0%ED%E0%ED%E0%F1"
"ru",-13.0,"%A8-%B8"
"ru",-12.0,"%C0%ED%E4%F0%EE%EF%EE%E2,_%DE%F0%E8%E9_%C2%EB%E0%E4%E8%EC%E8%F0%EE%E2%E8%F7"
"ru",-11.0,"%C0%E2%E0%F2%E0%F0%E0"
"ru",-10.0,"%C0%F1%F1%E0%F1%E8%ED%FB"
"ru",-9.0,"%C0%E4%E2%EE%EA%E0%F2_%E4%FC%FF%E2%EE%EB%E0_(%F4%E8%EB%FC%EC)"
"ru",-8.0,"%C0%E2%F1%F2%F0%E0%EB%E8%FF"
"ru",-7.0,"%C0%E2%EE%EA%E0%E4%EE"
"ru",-6.0,"%C0%E2%E8%E0%ED%EE%F1%E5%F6"
"ru",-5.0,"%A8%EB%EA%E8"
"ru",-4.0,"%A8%EB%EA%E0_(%EF%E5%E2%E8%F6%E0)"
"ru",-3.0,"%25D0%259C%25D0%25B0%25D0%25B4%25D1%258E%25D1%2580%25D0%25BE%25D0%25B4%25D0%25B0%25D0%25BC"
"ru",-2.0,"%22Gendai"
"ru",-1.0,"!!!"
"rue",-7.0,"%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0_%D1%81%D1%82%D0%BE%D1%80%D1%96%D0%BD%D0%BA%D0%B0"
"rue",-4.0,"rue"
"rue",-3.0,"%D0%94%D0%B5%D1%86%D0%B5%D0%BC%D0%B1%D0%B5%D1%80"
"rue",-2.0,"%D0%86%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D1%96%D0%BA%D0%B0"
"rue",-1.0,"%C3%83%C2%90%C3%A2%E2%82%AC_%C3%83%E2%80%98%C3%82%C2%81%C3%83%E2%80%98%C3%A2%E2%82%AC%C5%A1%C3%83%C2%90%C3%82%C2%BE%C3%83%E2%80%98%C3%A2%E2%80%9A%C2%AC%C3%83%E2%80%98%C3%A2%E2%82%AC%E2%80%9C%C3%83%E2%80%98%C3%82%C2%8F"
"rw",-4.0,"Kars"
"rw",-3.0,"Main_Page"
"rw",-2.0,"Himalaya"
"rw",-1.0,"%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80"
"sa",-5.0,"%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A0%E0%A4%AE%E0%A5%8D"
"sa",-3.0,"Information_icon.svg"
"sa",-2.0,"%E0%A4%8F%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE"
"sa",-1.0,"%20%E0%A4%A8%E0%A5%8D%E0%A4%A7%E0%A4%95%E0%A4%83"
"sah",-8.0,"%D0%A1%D2%AF%D1%80%D2%AF%D0%BD_%D1%81%D0%B8%D1%80%D1%8D%D0%B9"
"sah",-6.0,"sah"
"sah",-4.0,"%D0%90%D0%B2%D0%B0%D0%B0%D1%80_%D1%82%D1%8B%D0%BB%D0%B0"
"sah",-3.0,"%D0%90%D1%82%D1%8B%D1%80%D0%B4%D1%8C%D0%B0%D1%85_%D1%8B%D0%B9%D1%8B%D0%BD_10"
"sah",-2.0,"%D0%90%D0%BB%D1%82%D1%8B%D0%BD%D0%BD%D1%8C%D1%8B_5"
"sah",-1.0,"%A7%B0%A7%E4"
"sc",-7.0,"P%C3%A0gina_printzipale"
"sc",-3.0,"Black_Terror"
"sc",-2.0,"Arm%C3%A8nia"
"sc",-1.0,"%C3%80frica"
"scn",-16.0,"scn"
"scn",-15.0,"P%C3%A0ggina_principali"
"scn",-8.0,"Kim_Jong_Il"
"scn",-3.0,"31_di_dic%C3%A8mmiru"
"scn",-2.0,"10_di_dic%C3%A8mmiru"
"scn",-1.0,"%C3%80ncura"
"sco",-21.0,"sco"
"sco",-11.0,"Main_Page"
"sco",-9.0,"Kars,_Turkey"
"sco",-8.0,"Kim_Jong-il"
"sco",-5.0,"Neep"
"sco",-4.0,"Aleksi_Sihvonen"
"sco",-3.0,"31_December"
"sco",-2.0,"10_December"
"sco",-1.0,"10_Mairch"
"sd",-10.0,"%D9%85%D9%8F%DA%A9_%D8%B5%D9%81%D8%AD%D9%88"
"sd",-2.0,"%D9%BA%D9%BD%D9%88"
"sd",-1.0,"%D8%A2%D8%A8%DA%AF%D8%A7%DA%BE"
"se",-10.0,"V%C3%A1ldosiidu"
"se",-9.0,"se"
"se",-3.0,"Juovlam%C3%A1nnu"
"se",-2.0,"2016"
"se",-1.0,"%C3%81igi_(giellaoahpala%C5%A1)"
"sg",-2.0,"G%C3%A4_nz%C3%B6n%C3%AE"
"sg",-1.0,"%C3%82K%C3%B6d%C3%B6r%C3%B6-%C3%B4ko_t%C3%AE_Amer%C3%AEka"
"sh",-146.0,"sh"
"sh",-103.0,"Dino_Merlin"
"sh",-26.0,"Glavna_stranica_/_%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0"
"sh",-21.0,"Petar_Gra%C5%A1o"
"sh",-17.0,"Dragana_Mirkovi%C4%87"
"sh",-13.0,"Oliver_Dragojevi%C4%87"
"sh",-10.0,"Hari_Mata_Hari"
"sh",-9.0,"John_Belushi"
"sh",-8.0,"Bora_Spu%C5%BEi%C4%87_Kvaka"
"sh",-7.0,"%C3%89dith_Piaf"
"sh",-6.0,"12._12."
"sh",-5.0,"23._11."
"sh",-4.0,"Analni_Seks"
"sh",-3.0,"%C4%90ur%C4%91ica_Barlovi%C4%87"
"sh",-2.0,"%C4%86irilica"
"sh",-1.0,"%C3%83%C6%92%C3%A2%E2%82%AC%C2%A6%C3%83%E2%80%9A%C3%82_iva"
"si",-4.0,"%E0%B6%B8%E0%B7%94%E0%B6%BD%E0%B7%8A_%E0%B6%B4%E0%B7%92%E0%B6%A7%E0%B7%94%E0%B7%80"
"si",-3.0,"%E0%B6%9C%E0%B7%9C%E0%B6%A9%E0%B6%B6%E0%B7%92%E0%B6%B8"
"si",-2.0,"%E0%B6%85%E0%B6%B1%E0%B7%8A%E0%B6%AD%E0%B6%BB%E0%B7%8A%E0%B6%A2%E0%B7%8F%E0%B6%BD%E0%B6%BA%E0%B7%99%E0%B7%84%E0%B7%92_%E0%B6%89%E0%B6%AD%E0%B7%92%E0%B7%84%E0%B7%8F%E0%B7%83%E0%B6%BA"
"si",-1.0,"%25E0%25B6%25BD%25E0%25B7%2592%25E0%25B6%25B6%25E0%25B7%2592%25E0%25B6%25BA%25E0%25B7%258F"
"simple",-718.0,"simple"
"simple",-218.0,"Main_Page"
"simple",-137.0,"admin/sqlpatch.php/password_forgotten.php"
"simple",-53.0,"WgPageName"
"simple",-49.0,"World_War_I"
"simple",-28.0,"List_of_Disney_movies"
"simple",-24.0,"List_of_Greek_gods_and_goddesses"
"simple",-22.0,"List_of_Disney_animated_movies"
"simple",-19.0,"List_of_Norse_gods_and_goddesses"
"simple",-18.0,"List_of_sex_positions"
"simple",-16.0,"Body"
"simple",-15.0,"Erection"
"simple",-14.0,"Ejaculation"
"simple",-13.0,"Latin_language"
"simple",-12.0,"List_of_diseases"
"simple",-11.0,"List_of_U.S._states"
"simple",-10.0,"Semen"
"simple",-9.0,"Asbestos"
"simple",-8.0,"Child"
"simple",-7.0,"December_31"
"simple",-6.0,"Islam"
"simple",-5.0,"Calculus"
"simple",-4.0,"2012"
"simple",-3.0,"1611"
"simple",-2.0,"*NSYNC"
"simple",-1.0,"%25"
"sk",-1046.0,"sk"
"sk",-438.0,"Karel_Gott"
"sk",-317.0,"Michal_David"
"sk",-276.0,"Hlavn%C3%A1_str%C3%A1nka"
"sk",-202.0,"Helena_Vondr%C3%A1%C4%8Dkov%C3%A1"
"sk",-76.0,"PF"
"sk",-57.0,"Pour_f%C3%A9liciter"
"sk",-45.0,"Hana_Zagorov%C3%A1"
"sk",-38.0,"Petr_Muk"
"sk",-29.0,"Marie_Rottrov%C3%A1"
"sk",-28.0,"Lucie_B%C3%ADl%C3%A1"
"sk",-27.0,"V%C3%A1clav_Neck%C3%A1%C5%99"
"sk",-26.0,"Lucie_Vondr%C3%A1%C4%8Dkov%C3%A1"
"sk",-23.0,"Dara_Rolins"
"sk",-20.0,"O2_Arena_(Praha)"
"sk",-17.0,"Zavin%C3%A1%C4%8D_(@)"
"sk",-16.0,"Erby"
"sk",-15.0,"J%C3%A1n_Berky-Mrenica"
"sk",-14.0,"%C4%8Casov%C3%A9_p%C3%A1smo"
"sk",-12.0,"Diskografia_Michala_Davida"
"sk",-11.0,"Slovensk%C3%A1_abeceda"
"sk",-10.0,"31._december"
"sk",-9.0,"%C4%8C%C3%ADnsky_nov%C3%BD_rok"
"sk",-8.0,"%C4%8Cong-il_Kim"
"sk",-7.0,"1._janu%C3%A1r"
"sk",-6.0,"%C4%8Cesko-slovensk%C3%A1_hymna"
"sk",-5.0,"%C4%8Clovek_Rozumn%C3%BD_%28modern%C3%BD_%C4%8Dlovek%29"
"sk",-4.0,"%C5%A0koda_1101_OHC"
"sk",-3.0,"%C4%8Cernoby%C4%BEsk%C3%A1_hav%C3%A1ria"
"sk",-2.0,"%C3%8Drsko"
"sk",-1.0,"%2B44"
"sl",-254.0,"sl"
"sl",-110.0,"Glavna_stran"
"sl",-50.0,"Novo_leto"
"sl",-46.0,"Nu%C5%A1a_Derenda"
"sl",-37.0,"Oliver_Dragojevi%C4%87"
"sl",-25.0,"Rebeka_Dremelj"
"sl",-19.0,"Jasna_Kuljaj"
"sl",-18.0,"Grintavec"
"sl",-17.0,"Alfi_Nipi%C4%8D"
"sl",-16.0,"Darja_%C5%A0vajger"
"sl",-15.0,"Anika_Horvat"
"sl",-14.0,"Helena_Blagne_Zaman"
"sl",-13.0,"Branko_Jovanovi%C4%87_Vunjak_%E2%80%93_Brendi"
"sl",-11.0,"%C4%8Casovni_pas"
"sl",-10.0,"Silvestrski_poljub"
"sl",-9.0,"Leonardo_DiCaprio"
"sl",-8.0,"Bo%C5%A1tjan_Romih"
"sl",-7.0,"2012"
"sl",-6.0,"Dragana_Mirkovi%C4%87"
"sl",-5.0,"2._januar"
"sl",-4.0,"%C5%A0vica"
"sl",-3.0,"%C5%A0vicarska_garda"
"sl",-2.0,"%C4%8Ce%C4%8Denija"
"sl",-1.0,"%22Grad%22_Turnska_pe%C4%8D"
"sm",-4.0,"It%C5%ABlau_Muamua"
"sm",-2.0,"Moscow"
"sm",-1.0,"Aldehuela_de_Peri%C3%A1%C3%B1ez"
"sn",-7.0,"sn"
"sn",-5.0,"Peji_Rekutanga"
"sn",-3.0,"Bonde_(kusvira)"
"sn",-2.0,"2_Madzimambo"
"sn",-1.0,"Bhuku"
"so",-25.0,"so"
"so",-15.0,"Bogga_Hore"
"so",-14.0,"Jijeele"
"so",-7.0,"Hawiye"
"so",-5.0,"Duduble"
"so",-4.0,"Kismaayo"
"so",-3.0,"Abgaal"
"so",-2.0,"Abwaan"
"so",-1.0,"1.33em"
"sources",-1.0,"%E0%A4%9C%E0%A4%B2%E0%A5%8D%E0%A4%A6%E0%A5%80_%E0%A4%B2%E0%A5%8C%E0%A4%9F%E0%A4%BF%E0%A4%AF%E0%A5%87"
"species",-84.0,"Main_Page"
"species",-21.0,"P%C3%A1gina_principal"
"species",-15.0,"Puccinia_persistens_var._milii-effusi"
"species",-12.0,"Animalia"
"species",-8.0,"Apiales"
"species",-7.0,"Pericoptus"
"species",-5.0,"Accueil"
"species",-4.0,"Cistopus"
"species",-3.0,"Acletoxenus"
"species",-2.0,"%D8%A7%D9%84%D8%B5%D9%81%D8%AD%D8%A9_%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9"
"species",-1.0,"%CE%9A%CF%8D%CF%81%CE%B9%CE%B1%20%CE%A3%CE%B5%CE%BB%CE%AF%CE%B4%CE%B1"
"sq",-141.0,"sq"
"sq",-25.0,"Faqja_kryesore"
"sq",-24.0,"Shyhrete_Behluli"
"sq",-21.0,"Shkurte_Fejza"
"sq",-14.0,"Sa_t%C3%AB_deshta"
"sq",-11.0,"Mihrije_Braha"
"sq",-9.0,"1995_n%C3%AB_film"
"sq",-8.0,"Kim_Jong_Il"
"sq",-7.0,"Ilir%C3%ABt"
"sq",-6.0,"Turizmi_n%C3%AB_Shqip%C3%ABri"
"sq",-5.0,"Blerta_Syla"
"sq",-4.0,"Adelina"
"sq",-3.0,"12_Dhjetor"
"sq",-2.0,"%C3%87am%C3%A7ak%C3%ABzi"
"sq",-1.0,"%5C%5C%5C%27s-Hertogenbosch"
"sr",-479.0,"sr"
"sr",-183.0,"%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B0"
"sr",-57.0,"Most_na_Adi"
"sr",-36.0,"%D0%9B%D0%B5%D0%BF%D0%B0_%D0%9B%D1%83%D0%BA%D0%B8%D1%9B"
"sr",-34.0,"%D0%96%D0%B0%D1%80%D0%BA%D0%BE_%D0%9B%D0%B0%D1%83%D1%88%D0%B5%D0%B2%D0%B8%D1%9B"
"sr",-32.0,"%D0%94%D0%B8%D0%BD%D0%BE_%D0%9C%D0%B5%D1%80%D0%BB%D0%B8%D0%BD"
"sr",-16.0,"%D0%89%D0%B8%D1%99%D0%B0%D0%BD%D0%B0_%D0%91%D0%BE%D0%B6%D0%B8%D1%87%D0%BA%D0%BE%D0%B2%D0%B8%D1%9B"
"sr",-14.0,"%D0%88%D1%83%D0%BB%D0%B8%D1%98%D0%B0%D0%BD%D1%81%D0%BA%D0%B0_%D0%9D%D0%BE%D0%B2%D0%B0_%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0"
"sr",-13.0,"%D0%94%D1%80%D0%B0%D0%B3%D0%B0%D0%BD%D0%B0_%D0%9C%D0%B8%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%9B"
"sr",-12.0,"%D0%A1%D1%80%D0%B1%D0%B8%D1%98%D0%B0"
"sr",-10.0,"1574"
"sr",-9.0,"%D0%92%D0%BB%D0%B0%D0%B4%D0%BE_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2"
"sr",-8.0,"%D0%92%D0%B0%D0%BD_%D0%93%D0%BE%D0%B3_(%D0%BC%D1%83%D0%B7%D0%B8%D1%87%D0%BA%D0%B8_%D1%81%D0%B0%D1%81%D1%82%D0%B0%D0%B2)"
"sr",-7.0,"%D0%90%D0%BD%D0%B0_%D0%91%D0%B5%D0%BA%D1%83%D1%82%D0%B0"
"sr",-6.0,"%D0%91%D0%B5%D0%BE%D0%B3%D1%80%D0%B0%D0%B4"
"sr",-5.0,"%D0%91%D0%B0%D0%BA%D0%BB%D0%B0%D0%B2%D0%B0"
"sr",-4.0,"%D0%82%D0%BE%D1%80%D1%92%D0%B5_%D0%9C%D0%B0%D1%80%D1%98%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%9B"
"sr",-3.0,"%D0%88%D0%B0%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0"
"sr",-2.0,"%C5%A0amanizam"
"sr",-1.0,"%25D0%2592%25D0%25B5%25D0%25BB%25D0%25B8%25D0%25BA%25D0%25B8_%25D0%25BF%25D1%2580%25D0%25B0%25D1%2581%25D0%25B0%25D0%25BA"
"srn",-6.0,"Fesipapira"
"srn",-2.0,".uk"
"srn",-1.0,"106"
"ss",-7.0,"Likhasi_Lelikhulu"
"ss",-3.0,"%C3%8DNgong%C3%B3ni"
"ss",-2.0,"10_%C3%ADNgong%C3%B3ni"
"ss",-1.0,"%C3%89Lus%C3%BBtfu"
"st",-4.0,"Leqephe_la_pele"
"st",-2.0,"Bophelo"
"st",-1.0,"Aforika"
"stq",-10.0,"Haudsiede"
"stq",-6.0,"stq"
"stq",-3.0,"Bruure_Halbertsma"
"stq",-2.0,"11._Dezember"
"stq",-1.0,"%C3%84ngelske_Sproake"
"strategy",-13.0,"Main_Page"
"strategy",-5.0,"Process/Background"
"strategy",-4.0,"Board_of_Trustees"
"strategy",-2.0,"Main_Page/hi"
"strategy",-1.0,"Advertising"
"su",-23.0,"su"
"su",-14.0,"Tepas"
"su",-6.0,"Main_Page"
"su",-3.0,"31_D%C3%A9s%C3%A9mber"
"su",-2.0,"10_D%C3%A9s%C3%A9mber"
"su",-1.0,"%C3%81lvaro%20Garc%C3%ADa%20Linera"
"sv",-32565.0,"sv"
"sv",-1781.0,"Jan_Malmsj%C3%B6"
"sv",-1567.0,"Europe"
"sv",-1190.0,"Ny%C3%A5rsdagen"
"sv",-669.0,"Ny%C3%A5rsklockan"
"sv",-537.0,"Joey_Tempest"
"sv",-343.0,"Loretta_Lynn"
"sv",-313.0,"2012"
"sv",-295.0,"2012-fenomen"
"sv",-258.0,"Laddat_vapen"
"sv",-249.0,"John_Norum"
"sv",-243.0,"Ny%C3%A5r"
"sv",-241.0,"Gary_Moore"
"sv",-207.0,"Mayakalendern"
"sv",-194.0,"Grevinnan_och_betj%C3%A4nten"
"sv",-193.0,"Dreamgirls"
"sv",-155.0,"Champagne"
"sv",-147.0,"The_Supremes"
"sv",-145.0,"Jack_Black"
"sv",-139.0,"Moulin_Rouge!"
"sv",-137.0,"Ian_Haugland"
"sv",-136.0,"Kee_Marcello"
"sv",-131.0,"Marie_G%C3%B6ranzon"
"sv",-125.0,"Naomi_Watts"
"sv",-115.0,"Fyrverkeri"
"sv",-101.0,"Jennifer_Hudson"
"sv",-99.0,"Famn"
"sv",-97.0,"Rigmor_Gustafsson"
"sv",-94.0,"Diana_Ross"
"sv",-92.0,"Charlie_Sheen"
"sv",-90.0,"Emilio_Estevez"
"sv",-89.0,"Sverige"
"sv",-88.0,"John_Lev%C3%A9n"
"sv",-85.0,"Juniorv%C3%A4rldsm%C3%A4sterskapet_i_ishockey_2012"
"sv",-84.0,"Beyonc%C3%A9_Knowles"
"sv",-83.0,"Margaretha_Krook"
"sv",-82.0,"Abba"
"sv",-81.0,"2011"
"sv",-79.0,"Tone_Norum"
"sv",-77.0,"Freddie_Wadling"
"sv",-76.0,"The_Final_Countdown"
"sv",-75.0,"Roger_Pontare"
"sv",-73.0,"Patsy_Cline"
"sv",-72.0,"Mariestads_domkyrka"
"sv",-70.0,"King_Kong"
"sv",-69.0,"Sharon_Stone"
"sv",-67.0,"Auld_Lang_Syne"
"sv",-66.0,"Marcel_Jacob"
"sv",-60.0,"Lista_%C3%B6ver_Sveriges_stift,_kontrakt_och_f%C3%B6rsamlingar"
"sv",-59.0,"King_kong"
